Net_Income_to_Total_Assets,ROA(A)_before_interest_and_%_after_tax,ROA(B)_before_interest_and_depreciation_after_tax,ROA(C)_before_interest_and_depreciation_before_interest,Net_worth/Assets,Debt_ratio_%,Persistent_EPS_in_the_Last_Four_Seasons,Retained_Earnings_to_Total_Assets,Net_profit_before_tax/Paid-in_capital,Per_Share_Net_profit_before_tax_(Yuan_¥),Current_Liability_to_Assets,Working_Capital_to_Total_Assets,Net_Income_to_Stockholder's_Equity,Borrowing_dependency,Current_Liability_to_Current_Assets,Liability_to_Equity,Net_Value_Per_Share_(A),Net_Value_Per_Share_(B),Net_Value_Per_Share_(C),Current_Liability_to_Equity,Current_Liabilities/Equity,Working_Capital/Equity,Operating_Profit_Per_Share_(Yuan_¥),Operating_profit/Paid-in_capital,Liability-Assets_Flag,Total_expense/Assets,Equity_to_Long-term_Liability,CFO_to_Assets,Tax_rate_(A),Cash/Total_Assets,Gross_Profit_to_Sales,Operating_Gross_Margin,Bankrupt?
0.802659823224871,0.538486698648059,0.488784196156111,0.441524886657242,0.886114218339027,0.113885781660973,0.202893069868583,0.933593017530663,0.169685544076616,0.17074640355502,0.0839315805752441,0.814830437743445,0.840546434702842,0.376095713771268,0.0259465975909751,0.278933369082417,0.17205343221946,0.17205343221946,0.17205343221946,0.329782969213171,0.329782969213171,0.736238494334761,0.0900578128816871,0.0903724331102317,0,0.0272818000094123,0.116591257226352,0.573898325045725,0.936734487296285,0.0058867416600829,0.597529224692791,0.597529511811932,0
0.796847246661937,0.534289140863498,0.539589913806949,0.493199434504948,0.93161411252532,0.0683858874746803,0.214805710503924,0.936357130338807,0.169353744061534,0.170369812457634,0.035586768658196,0.729319259318981,0.840094609739049,0.372240724876589,0.141669666794751,0.276779009307083,0.1710842358097,0.1710842358097,0.1710842358097,0.327402216420727,0.327402216420727,0.730772253413606,0.0950248351111473,0.0950217401924862,0,0.0145729004646248,0.11461090966042,0.594181572803814,0.272294766676789,0.023911775123065,0.610433028444711,0.610436875711671,0
0.837182123685182,0.63241386829481,0.629102200331924,0.585287378735436,0.872630528766212,0.127369471233788,0.261983549210551,0.945238463745223,0.212065455093884,0.219627927995782,0.108723918989904,0.841667099098789,0.843394976970552,0.374387977176497,0.0248431553691939,0.279790877903452,0.218153470144537,0.218153470144537,0.218153470144537,0.33121627947832,0.33121627947832,0.738526285517695,0.148033547756697,0.148012441578322,0,0.0181237515194674,0.11516998527501,0.582127491930818,0.122380807774066,0.165455079860914,0.612913709442493,0.612916012049756,0
0.812184285573101,0.566561273440907,0.558755822046148,0.500170623507044,0.814705082081205,0.185294917918796,0.230405597050203,0.936968423277745,0.180551994570545,0.181516908940273,0.149964270323087,0.786174074669216,0.842041081071845,0.381406808131823,0.0381540989014908,0.285821968684281,0.177784332729341,0.177784332729341,0.177784332729341,0.336707491535624,0.336707491535624,0.735834439530769,0.117498575034606,0.117478463367369,0,0.0375202980658283,0.120702635107761,0.54442779740438,0.0,0.0153485745849168,0.606055957566833,0.606055146369939,0
0.771433674154078,0.481356301788051,0.491407462926281,0.409496416906352,0.926444357106146,0.0735556428938537,0.20298761463553,0.91338810222222,0.151421461428248,0.151088348271447,0.079293040964264,0.795909117150772,0.838524058477715,0.372324601919554,0.0294096851562155,0.276980168043605,0.180776199907294,0.180776199907294,0.180776199907294,0.328968802905803,0.328968802905803,0.73441739766745,0.0797980620470646,0.0797547510870096,0,0.0308383926089217,0.110933233663468,0.430852089264655,0.0,0.136759045435081,0.601740332884797,0.601745484945012,0
0.828741007376366,0.597197993894461,0.590127951175116,0.548578949934188,0.830577138192702,0.169422861807298,0.267372600926539,0.942608711688251,0.220420782746399,0.228515477894103,0.159969515973444,0.781784872784753,0.843581606862445,0.371809037695461,0.039645406820335,0.28362784266842,0.222114533732249,0.222114533732249,0.222114533732249,0.336018884710192,0.336018884710192,0.734927093582813,0.12295415682762,0.122917582686013,0,0.009366509505422,0.112838625868211,0.595033892880078,0.191618584877012,0.0597878150721403,0.599316335612433,0.599316796148691,0
0.792508515402047,0.527365896205844,0.522779592055249,0.47350460683469,0.875623545061523,0.124376454938477,0.212158457029403,0.930339184371739,0.166940653042757,0.167884311214883,0.0615987965019844,0.800235301132989,0.83976532558846,0.375592451513477,0.0253382079779252,0.279590478275195,0.174118241961991,0.174118241961991,0.174118241961991,0.328985949050112,0.328985949050112,0.735459793980224,0.0967347935835844,0.0967153581839204,0,0.0156053522961655,0.121345580214754,0.571271876752358,0.0,0.0456666184958422,0.603732227870723,0.603734559448825,0
0.828219102586886,0.590002180549498,0.572300444349269,0.533174084726759,0.915953683828642,0.0840463161713577,0.236361917367874,0.943891294646769,0.192293190558781,0.19326655117873,0.0628938093017341,0.794327215698096,0.842133999156312,0.371412019692093,0.0271123616768048,0.277416761222594,0.19362858708019,0.19362858708019,0.19362858708019,0.328500983359675,0.328500983359675,0.73444867501402,0.102678934940151,0.102683733124888,0,0.0216400432379513,0.110933233663468,0.560485558184927,0.257414718088875,0.0427546684813493,0.608572540974343,0.608577523458107,0
0.82045570946404,0.586513301351941,0.580277316772846,0.522839175157217,0.86981890739789,0.13018109260211,0.244681856859223,0.940107815504743,0.189729281351331,0.194772915568276,0.0803836665545331,0.794189673994165,0.842067744444445,0.376049860987781,0.0300100150801513,0.279988074572722,0.221861699886225,0.221861699886225,0.221861699886225,0.329967492057703,0.329967492057703,0.735136412762139,0.0911163586027196,0.0916833585747553,0,0.008783383403677,0.119736550590009,0.521070397765194,0.0141714748456321,0.0419542252957519,0.596649474617351,0.596650283226913,0
0.810636853470275,0.557075883122547,0.54735264200439,0.492273192609565,0.920428092027693,0.079571907972307,0.223692918596956,0.936727942425765,0.175499585249981,0.176470588235294,0.0648429488765231,0.761603277179407,0.840973731936569,0.371729634094788,0.0405701396693613,0.277225116824189,0.182841009649825,0.182841009649825,0.182841009649825,0.328523504069603,0.328523504069603,0.732542830611103,0.102923214721928,0.102879150585438,0,0.0071982205106366,0.112157958217601,0.583993126806206,0.005263690656949,0.0086856045366324,0.602526177115659,0.602531025238185,0
0.861913520238357,0.655037069341474,0.642914502917715,0.616194608297177,0.890558394050246,0.109441605949754,0.268128959062116,0.953234586074417,0.223218460146294,0.226105294870829,0.0818715681557759,0.806515066842764,0.844897111473957,0.369638299823523,0.0273135417253694,0.278677156899125,0.197842484513927,0.197842484513927,0.197842484513927,0.329611290759308,0.329611290759308,0.735590690537769,0.145835029720707,0.144030810819613,0,0.0276596207690272,0.110933233663468,0.644243292616823,0.240408948274117,0.0171655160705499,0.616319947952989,0.616324824514623,0
0.805873751986643,0.544592237243785,0.534557524492746,0.488178228440501,0.905644405478127,0.0943555945218732,0.219343859317387,0.935931167363724,0.174391071563231,0.175416133162612,0.0844900665485029,0.809579895841167,0.84071687013246,0.37072087285806,0.0270510603970148,0.277890059540996,0.184231595802958,0.184231595802958,0.184947958366693,0.329456923157974,0.329456923157974,0.735503949760188,0.0995847243709796,0.0995081993909489,0,0.0355102776968708,0.112055461070124,0.625253990829904,0.304686709181091,0.0914117845105506,0.604992215767204,0.604995747992909,0
0.828336903800816,0.619712167466202,0.619519246212324,0.537074050602057,0.939958279166793,0.0600417208332074,0.237874633639028,0.942628269082193,0.180634944574316,0.184906228816751,0.0217613727897125,0.776599002257779,0.841929557806624,0.372107639968418,0.0207041097573173,0.276473378476764,0.20850364502128,0.20850364502128,0.20850364502128,0.326899870472105,0.326899870472105,0.733270763923066,0.107808810357463,0.10777272949338,0,0.005423507525912,0.116215786656705,0.592098787965945,0.0,0.0833856453300176,0.633360121260766,0.633361680047277,0
0.831824848729203,0.59834278238116,0.58006317254671,0.530931604348462,0.887051425461801,0.112948574538199,0.261605370142763,0.948232860190918,0.211944800542945,0.214807561949236,0.11950283422227,0.862971979998128,0.842731518827285,0.371018356770443,0.0234340698065955,0.278876822021044,0.240824238338039,0.240824238338039,0.240824238338039,0.331282185441389,0.331282185441389,0.739435137284978,0.120267079228076,0.120238734997639,0,0.0094340545294798,0.110933233663468,0.613307964423821,0.121672234031785,0.339690371355495,0.599655396149756,0.599655515357673,0
0.815559920854123,0.568251199302224,0.555115370201831,0.506361819334081,0.906218822746924,0.0937811772530761,0.225111090101163,0.939865621032133,0.179036271774376,0.181441590720795,0.0982492317601616,0.818966844452049,0.841373397614461,0.373431778886694,0.0270837870705602,0.27786274102132,0.181787535291391,0.181787535291391,0.181787535291391,0.329979863674327,0.329979863674327,0.7360627613866,0.10675026463643,0.105517286302864,0,0.0200264066860974,0.110933233663468,0.60328843406091,0.1876708168843,0.0246976006121244,0.608533057144766,0.608534282708024,0
0.796241776463152,0.532599215002181,0.542748541142459,0.487983230146736,0.906067660307767,0.0939323396922333,0.214805710503924,0.928641919005204,0.169037025865319,0.169993221360247,0.0879252732242205,0.84464863184027,0.840060275127408,0.372913977941456,0.021885401147135,0.277869715891877,0.166069697863554,0.166069697863554,0.166069697863554,0.329583041963089,0.329583041963089,0.737623018516047,0.0974676329289146,0.0974318888726041,0,0.0160838084195256,0.112363191254745,0.606033325090604,0.0254074299018119,0.211224839223446,0.601298602816453,0.601298663860823,0
0.862773460034989,0.684419973833406,0.685582739975373,0.627163262321455,0.844000362789854,0.155999637210146,0.298666918786045,0.952739057905879,0.236339642560893,0.246516532349175,0.156860002995109,0.832412407367541,0.846574505372563,0.372002514074568,0.0304381884747056,0.282157319127649,0.20850364502128,0.20850364502128,0.20850364502128,0.334914346071229,0.334914346071229,0.73905493853613,0.172135819558668,0.172146497956259,0,0.0302400368379734,0.112179579732417,0.641715618079719,0.0183216924789959,0.257646679383724,0.612972220956826,0.6129736663832,0
0.802612680445025,0.547645006541648,0.536163606188768,0.487105737824794,0.817667865888684,0.182332134111316,0.220100217452964,0.934449826785358,0.175605157982053,0.176771861113203,0.129440066979573,0.785152440727869,0.840840719699117,0.38040363869796,0.0371704971513607,0.285367282171756,0.174328936833677,0.174328936833677,0.174328936833677,0.335035556124017,0.335035556124017,0.735624630104109,0.0987704584317238,0.098539254482388,0,0.029125223311314,0.121094911909336,0.578082714126417,0.334041907075615,0.0799555490493095,0.607582536930316,0.607582986206201,0
0.776340295026393,0.498092019188836,0.494887306600996,0.43274996343782,0.822958551259183,0.177041448740817,0.19769310768649,0.925055573885532,0.148367393107609,0.149356029223469,0.154221863821035,0.749478546554933,0.837789872400514,0.381221160276727,0.0487376589957724,0.284608194191064,0.175045299397413,0.175045299397413,0.175045299397413,0.33626457221115,0.33626457221115,0.731811347413201,0.0755638791629346,0.0755451332909929,0,0.0186463642048713,0.117155785878945,0.512470438968199,0.0,0.0852253834614421,0.592580901746404,0.592585652719123,0
0.839229058996308,0.605811164413432,0.596445205846137,0.552186418368839,0.915167639145025,0.0848323608549747,0.24610002836343,0.946057791458651,0.197730186260463,0.199216690517436,0.0873532907467961,0.807816701026102,0.842858850822182,0.36963718146295,0.0278080810472708,0.277451826233682,0.197463233744891,0.197463233744891,0.197463233744891,0.329415990076489,0.329415990076489,0.735241298435752,0.129712564123443,0.128861530444412,0,0.0334766440865823,0.110933233663468,0.711725052302608,0.162668286263792,0.0636095788359692,0.60016003481804,0.600159990775307,0
0.82950579034283,0.589784125599651,0.577546977889609,0.522254180275923,0.918765305196965,0.0812346948030353,0.236929185969557,0.942613828374317,0.187474549430661,0.188898094449047,0.0582949415331854,0.764007299559976,0.842189187614804,0.37222954127086,0.0383884892555898,0.277295301512901,0.194260671695251,0.194260671695251,0.194260671695251,0.328303045447678,0.328303045447678,0.732684904069768,0.098933311619575,0.0987998110964548,0,0.0125661896906171,0.112769965724071,0.580248965052266,0.0497013867800385,0.0386047218362241,0.607805508224202,0.607806396748296,0
0.813653488477973,0.568142171827301,0.57599443225012,0.515331740847268,0.876984007013937,0.123015992986063,0.22454382149948,0.936699190583951,0.176065153457507,0.181140317842886,0.104594691960922,0.755155410030592,0.84144505763995,0.370785737771286,0.0460651992937268,0.279500066426156,0.172179849142472,0.172179849142472,0.172179849142472,0.330904511478652,0.330904511478652,0.732243704368055,0.10105040306164,0.101006399921833,0,0.160453273475934,0.112525373563372,0.637589670193989,0.0,0.0970094978336356,0.63836793534197,0.63837040026521,0
0.851918861081536,0.636229829917139,0.630547673858344,0.583922390679082,0.957069867279378,0.0429301327206216,0.251110901011629,0.952707543339882,0.201983259181057,0.203057919710778,0.0282703453557988,0.778557317376093,0.843086014068271,0.369978281437675,0.0229295486359817,0.275909271590058,0.204711137330917,0.204711137330917,0.204711137330917,0.327051855937298,0.327051855937298,0.733274525762709,0.101213256249491,0.101169247805625,0,0.0137148344388775,0.110933233663468,0.618006463233358,0.110638728616257,0.0126574381202458,0.611164482442564,0.611164761671399,0
0.837902536561964,0.608264282599215,0.591894641040741,0.555403890215961,0.924902500226744,0.0750974997732563,0.245532759761747,0.954640513136461,0.201734409169746,0.202681328613392,0.0721421837892606,0.840211742954233,0.842652859323764,0.370189651585947,0.0201077836751715,0.277041089360287,0.202688466562724,0.202688466562724,0.202688466562724,0.328734644996418,0.328734644996418,0.736893860849795,0.116440029313574,0.116395524940153,0,0.029175316794195,0.110933233663468,0.598569624423295,0.252657151533556,0.0849104295051126,0.611703674695667,0.611705271047435,0
0.803746481373378,0.550316179677279,0.550029444831094,0.502705601325988,0.86918402515343,0.13081597484657,0.21991112791907,0.931421114771094,0.173516326068924,0.174512314528885,0.10302917540994,0.845641067941151,0.840687953609868,0.376650420615411,0.0236723258566979,0.280033439014321,0.178205722472715,0.178205722472715,0.178205722472715,0.33105182316943,0.33105182316943,0.738957325650918,0.0960833808321798,0.096072109042943,0,0.0285706422483893,0.116974268661935,0.491928498699916,0.0987954246381213,0.0921322529856671,0.603109159262045,0.603107568572623,0
0.801371569744629,0.548026602703881,0.544140478612345,0.486228245502852,0.919914139734559,0.0800858602654412,0.212253001796351,0.934363318155994,0.170311439559611,0.171273631091361,0.0318425331061389,0.800966550282255,0.840385757478808,0.373058246455356,0.0173900130803097,0.277247090635208,0.177110109139944,0.177110109139944,0.177110109139944,0.327333169034145,0.327333169034145,0.734779649388866,0.0946177021415194,0.0946390476655756,0,0.0141524170936235,0.117170462328494,0.595318141088246,0.0,0.0254344315057528,0.598440276500219,0.598444774355353,0
0.802715464095068,0.557293938072394,0.542266716633653,0.495880661044216,0.8596305589987,0.1403694410013,0.220289306986858,0.936561583380033,0.174858607948119,0.175868042479476,0.122235511085748,0.855848546350031,0.840636437167527,0.378068501821809,0.0245042295091653,0.280758835968361,0.18836121528802,0.18836121528802,0.18836121528802,0.332310651557495,0.332310651557495,0.740185887774215,0.105366012539695,0.105338153630694,0,0.0208615045987597,0.115459369511428,0.591222465837234,0.229577892499241,0.0557331851648537,0.601294415953237,0.601298663860823,0
0.0,0.0692869603139991,0.0883880293377589,0.0828255252766538,0.822414366478217,0.177585633521783,0.187198638555356,0.0,0.147258879420858,0.14822625593131,0.182771474120564,0.697069773777165,0.748252157896364,0.36963718146295,0.0720074259364313,0.284685055776051,0.127259702498841,0.127259702498841,0.127259702498841,0.33818463267133,0.33818463267133,0.726423216984348,0.0619656379773634,0.0619717621769505,0,1.0,0.110933233663468,0.0,0.0,0.0917906332591688,0.646841091847062,0.646845587281454,0
0.803251700643254,0.546391190580026,0.529471599122009,0.481207039438405,0.798591166067056,0.201408833932944,0.222747470927484,0.936476736414483,0.177965462634794,0.178956089478045,0.207357989455048,0.797542258889382,0.841090998380592,0.376980336984408,0.0385277268662496,0.288788779556275,0.176941553242594,0.176941553242594,0.176941553242594,0.34316520915264,0.34316520915264,0.737947286813424,0.104307466818663,0.104336639145374,0,0.0425707200347614,0.11146058711157,0.553792659545734,0.271586192934508,0.034261239872139,0.602451198276825,0.602451750529699,0
0.797124724206778,0.545518970780637,0.548262754965469,0.504996831277726,0.823139946186172,0.176860053813828,0.215278434338659,0.932177771430422,0.170643239574693,0.171650222188747,0.104653101560271,0.738182204001226,0.840175452561407,0.380622837370242,0.055723078557955,0.2845855741761,0.178500695293077,0.178500695293077,0.178500695293077,0.333018064561932,0.333018064561932,0.730657162710933,0.101131829655566,0.101161105411435,0,0.0343596652591002,0.121375718690052,0.595844881964799,0.491547727502784,0.0532805026999623,0.610955480595888,0.610955764712665,0
0.800830471699372,0.540067597034453,0.532362546174849,0.479452054794521,0.864104967197751,0.135895032802249,0.219722038385175,0.938912785401562,0.173244853329312,0.174211041650975,0.133653308680057,0.754854958748886,0.840458553385214,0.372236251434297,0.0466634140337786,0.280409003309341,0.200412961948506,0.200412961948506,0.200412961948506,0.332697500721777,0.332697500721777,0.732247195024334,0.0982818988681703,0.0982868402625108,0,0.0114685522440783,0.11200438310717,0.597881055043689,0.113068124304079,0.047663162384672,0.596675660097043,0.596679110393635,0
0.779042231942601,0.514664195377235,0.51346431821832,0.464632184468386,0.83372131692717,0.16627868307283,0.203838517538054,0.925737860936408,0.160274489103386,0.161256307900881,0.105363265640002,0.750916153380682,0.838258364311525,0.379420599754408,0.0481539753226101,0.283258050328872,0.171716320424761,0.171716320424761,0.171716320424761,0.332509621695918,0.332509621695918,0.73195460121021,0.094699128735445,0.0946634748481443,0,0.0217006491194502,0.115557248906581,0.591995416931405,0.0,0.0313656635761708,0.605620432121899,0.60562273886911,0
0.801484554946933,0.556476232010467,0.515445152310081,0.46716716228733,0.776037730144814,0.223962269855186,0.198733100122908,0.926530465456613,0.173244853329312,0.174211041650975,0.209212249922978,0.714016420240392,0.841080039402572,0.396026017540367,0.060172177024821,0.29511050587757,0.173106906577894,0.173106906577894,0.173106906577894,0.348550741469976,0.348550741469976,0.725815183534603,0.0957576744564775,0.0957382708811699,0,0.024241957069219,0.110933233663468,0.519441018480292,0.0,0.0051257163090816,0.598177500025492,0.598178123063175,0
0.824587023575682,0.581225468818142,0.583917768617164,0.53600155998635,0.906430450161744,0.0935695498382562,0.233052850524723,0.941941146972402,0.186117185732599,0.187617684717933,0.0945450308065825,0.831252939316283,0.841984965005695,0.36963718146295,0.0246261171874293,0.277852461722062,0.186591378365851,0.186591378365851,0.186591378365851,0.329832755379669,0.329832755379669,0.736802101532205,0.11725429525283,0.116387382545964,0,0.0340932613393267,0.110933233663468,0.627085643658118,0.191314910416034,0.0353994991999314,0.612099785063908,0.612101644589861,0
0.796078189024696,0.542248146532926,0.542213180577119,0.494271925120655,0.844998034888291,0.155001965111709,0.21858750118181,0.931505417992656,0.171917653268984,0.173231904797771,0.101686020584161,0.757974441735104,0.840053101880061,0.378060673297799,0.0446789856968315,0.282057516386604,0.176098773755847,0.176098773755847,0.176098773755847,0.331804820064126,0.331804820064126,0.732562043198519,0.108297369921016,0.108318269904083,0,0.0328908597082694,0.122711056913004,0.585700616266134,0.772446603907278,0.0274256655185752,0.604141392854831,0.604145346574612,0
0.72873514122756,0.421009594417793,0.406392205150169,0.35996685029006,0.784926081567252,0.215073918432748,0.153351611988276,0.911144088173127,0.121966669180303,0.121864879114258,0.148328329309016,0.875007927064036,0.828784118076807,0.393804953442649,0.0248176602404577,0.292201095786809,0.160675909148371,0.160675909148371,0.160675909148371,0.340340718929177,0.340340718929177,0.750506775965309,0.0890806937545802,0.0894767697493771,0,0.0726224892418396,0.137220444691506,0.452199248207777,0.0,0.133331496177255,0.597445910179436,0.597450237103446,0
0.799750259030475,0.54235717400785,0.544889983403823,0.489396967776532,0.841067811470206,0.158932188529794,0.216507516308972,0.932573944593741,0.171208807782219,0.17240340438352,0.131728706320108,0.728957149546978,0.84042005852739,0.379625259739243,0.0592464692668085,0.282453066822448,0.180607644009945,0.180607644009945,0.180607644009945,0.333670695662353,0.333670695662353,0.729998111813033,0.0975490595228402,0.0974400312667937,0,0.0145416449199633,0.117972225425427,0.584565314925545,0.0,0.0698174227893376,0.605325150379385,0.605327260410211,0
0.820533322366259,0.582915394679459,0.564377107982226,0.515185492126944,0.834053874293316,0.165946125706684,0.240049163278813,0.943735964336595,0.192790890581404,0.193869096934548,0.173556969852763,0.867006087923112,0.842625634244055,0.377991334942281,0.0275090788326294,0.283219516360403,0.190636719902238,0.190636719902238,0.190636719902238,0.336573053475523,0.336573053475523,0.742836112961007,0.119859946258448,0.119856042470728,0,0.0063760156842447,0.110933233663468,0.468592340831676,0.139892701690455,0.0194685569861413,0.607261420030715,0.60726588737226,0
0.835609140294338,0.601286524204099,0.582418759034209,0.540389021596061,0.899356048009191,0.100643951990809,0.252150893448048,0.94828263471493,0.206839604856346,0.207802967537847,0.102768024146656,0.849552121499213,0.842829877361472,0.370031962745173,0.0231517505095508,0.278202934308892,0.214571657325861,0.214571657325861,0.214571657325861,0.330293295011416,0.330293295011416,0.738124638938899,0.126699780148196,0.126500236129432,0,0.0115302067733196,0.111303274192803,0.605813531633284,0.208320680230793,0.0665259810554992,0.603985597235797,0.603986797157641,0
0.805532482708165,0.554132141299607,0.543819262273141,0.498513138010042,0.823835293406294,0.176164706593706,0.221140209889383,0.934402913809515,0.177294321695196,0.178278225502749,0.157780336114711,0.778821587831518,0.841132778389967,0.381450424194165,0.0402429554220855,0.284488676585097,0.173949686064641,0.173949686064641,0.173949686064641,0.336422280449206,0.336422280449206,0.734792910591687,0.105610292321472,0.105574283062192,0,0.022688546092378,0.11724204701246,0.545964864490202,0.228261969835004,0.05135222783837,0.603997151539795,0.604001210741002,0
0.808569483022623,0.554186655037069,0.558755822046148,0.500073124360162,0.932067599842791,0.0679324001572089,0.220194762219911,0.936938578964341,0.173131739687806,0.174135723431498,0.0569609264279531,0.76287520512207,0.840801756766738,0.372202700617111,0.0388896493007469,0.276761865429284,0.177067970165606,0.177067970165606,0.177067970165606,0.328133469633906,0.328133469633906,0.732579292133067,0.0950248351111473,0.095046167375055,0,0.0163062755270867,0.112067161992717,0.614690974106027,0.0,0.117012366884282,0.609214729442764,0.60921892791767,0
0.796078169164855,0.543447448757087,0.513999678783661,0.468873397357773,0.848867793330713,0.151132206669287,0.205445778576156,0.92263224710812,0.168999321318151,0.169993221360247,0.116793211077676,0.693150673537574,0.840052753709273,0.380120693473024,0.107383166822005,0.281690784017276,0.171589903501749,0.171589903501749,0.171589903501749,0.33246946032134,0.33246946032134,0.727081828535403,0.0942105691718915,0.0942400703502858,0,0.0149903322919746,0.117951839813708,0.572607649579756,0.0,0.0052226331287304,0.595606657981163,0.595605298433244,0
0.801242756248446,0.542847797645007,0.527437228973714,0.478038317164725,0.862925900172325,0.137074099827675,0.21858750118181,0.932965422875516,0.172996003318,0.173985086992544,0.0859302581528696,0.890139810159175,0.840497196255683,0.376714167168065,0.0170109923169695,0.280499606173809,0.183093843495849,0.183093843495849,0.183093843495849,0.330403052880729,0.330403052880729,0.742654138190732,0.100154710528459,0.100021170224893,0,0.0225783728895658,0.120706569733553,0.607753709425499,0.232918311569997,0.0570098786892665,0.598637950912999,0.598639357730726,0
0.787854690135112,0.521860008722198,0.486000321216339,0.430214985618876,0.837591075369592,0.162408924630408,0.199394913491538,0.930311861448408,0.161526280069376,0.162536717631995,0.13128773815246,0.79000649005278,0.839211650415126,0.377100001565705,0.0361302381961537,0.282824954452385,0.174371075808015,0.174371075808015,0.174371075808015,0.333839122959898,0.333839122959898,0.73552205945475,0.0869636023125153,0.0869851971273633,0,0.015045658180829,0.119165248641733,0.604607947695902,0.0,0.0240830076067923,0.592726388901162,0.592729788552732,0
0.841677072780637,0.635902747492368,0.64521655334868,0.600789743089748,0.896393264201711,0.103606735798289,0.246856386499007,0.946655700427736,0.197051504411432,0.203057919710778,0.0637830524035362,0.828093044996141,0.843305749984517,0.372737276970943,0.0203780592599004,0.278357582160729,0.190426025030551,0.190426025030551,0.190426025030551,0.328772511187746,0.328772511187746,0.736853437193068,0.126862633336048,0.126093116419952,0,0.0103218554542693,0.117843945161414,0.665414140553393,0.103350541552789,0.302507982128456,0.61315779327665,0.613161042966892,0
0.809593746032816,0.556203663323157,0.538519192676267,0.484132013844879,0.938235027360401,0.0617649726395985,0.22123475465633,0.937782361478804,0.174489103385868,0.175491451382089,0.0255616181227711,0.757606702044577,0.840842054062228,0.372277630775494,0.0369273609077863,0.276534915450002,0.182293202983439,0.182293202983439,0.182293202983439,0.327032316690835,0.327032316690835,0.732285886484345,0.0937220096083381,0.0936863875453938,0,0.0035317431299685,0.115877562453657,0.584570188854196,0.0,0.0032330613477886,0.583579930581443,0.583584369910203,0
0.809893506640426,0.559147405146097,0.528026125595589,0.478038317164725,0.851256159869396,0.148743840130604,0.217831143046232,0.938935218870374,0.17875725812533,0.179784589892295,0.123855508770554,0.782340062638663,0.8413375719533,0.377735230371094,0.0375171611232123,0.281470949417285,0.180860477855969,0.180860477855969,0.180860477855969,0.332741402467661,0.332741402467661,0.734555083436169,0.102841788128003,0.102577882000423,0,0.0262464080566697,0.113634016524581,0.55162596971263,0.13999392651078,0.0741265481945528,0.603844533255266,0.603842661324032,0
0.84950335625656,0.64811382468382,0.627389046522833,0.58899234631697,0.936783867944493,0.0632161320555068,0.299328732154675,0.950467834814313,0.256752884397858,0.266551178730135,0.0402524552864686,0.903966978877423,0.843206634877546,0.370018542418298,0.0090151340065368,0.276587412379812,0.310648518815052,0.310648518815052,0.310648518815052,0.327531876222438,0.327531876222438,0.740002197510711,0.150802051950167,0.150666862084127,0,0.0221761401676224,0.111867605522822,0.583686783422911,0.190606336673752,0.331625730771403,0.610235082984139,0.610235085544617,0
0.789508026766016,0.522296118621893,0.513250173992184,0.461170964754058,0.895818846932914,0.104181153067086,0.21092937505909,0.929265520195828,0.166148857552221,0.16713112902011,0.0786936059256646,0.787878047618527,0.83957910020272,0.373931686062767,0.031524404983302,0.278387668463087,0.175340272217774,0.175340272217774,0.175340272217774,0.329387680151613,0.329387680151613,0.734300457392208,0.0940477159840404,0.0940690800723045,0,0.0152835186093163,0.114741425930002,0.562961468469491,0.0,0.0171008008973331,0.601182617206817,0.601183355193935,0
0.79602266635259,0.544483209768862,0.529685743348145,0.476088334227076,0.791758623817154,0.208241376182846,0.211023919826038,0.908330178891868,0.168991780408717,0.169993221360247,0.144464755676761,0.697045111263781,0.840052354819015,0.38402489023291,0.0826660718934626,0.290364861431961,0.158695377354515,0.158695377354515,0.158695377354515,0.338921755786056,0.338921755786056,0.724543976811584,0.102434655158375,0.102423176510821,0,0.0553442033972537,0.114574875634682,0.588965229006745,0.0,0.0230705196812938,0.618863898106974,0.618868821977832,0
0.819419913010908,0.574738334060183,0.591787568927673,0.526446643591869,0.913504852314297,0.086495147685703,0.225772903469793,0.939141046222409,0.176660885302768,0.177750997966408,0.0835532371518013,0.84605848878686,0.841580841571498,0.370328328296983,0.0210959399024652,0.277525565252422,0.174160380936328,0.174160380936328,0.174160380936328,0.32929966153865,0.32929966153865,0.737504965043706,0.101131829655566,0.101120393440487,0,0.0554321491754526,0.111800063084339,0.58794602988288,0.0,0.256574424560607,0.614727419007739,0.614732123553237,0
0.823737132538657,0.578772350632359,0.56416296375609,0.516452981036416,0.852102669528675,0.147897330471324,0.25007090857521,0.947259977818024,0.201214086418822,0.202530692174437,0.135205961462484,0.821620375751465,0.842610647919566,0.371029540376172,0.0303602049590395,0.281395357165967,0.21170620707092,0.21170620707092,0.21170620707092,0.333301560476736,0.333301560476736,0.737778811293227,0.125804087615015,0.125417297702216,0,0.0087906498496817,0.11463312498515,0.600231393340501,0.175118939163883,0.225318238898296,0.596561778368877,0.596563801726747,0
0.84818388758956,0.627344090710859,0.610685796884202,0.570760005849949,0.915167639145025,0.0848323608549747,0.270019854401059,0.960209114712822,0.223625669255712,0.224523612261806,0.0884124774796918,0.848441028982854,0.843441944537957,0.36963718146295,0.0214756924927448,0.277451638081864,0.232354304496229,0.232354304496229,0.232354304496229,0.329455167311981,0.329455167311981,0.737599552543748,0.142985098933312,0.142931587604019,0,0.0250316073895789,0.110933233663468,0.658942166383345,0.191719809697338,0.235052986341897,0.617240957974157,0.617240087058044,0
